Date,Count
2013-09-24,729
2013-09-25,1395
2013-09-26,900
2013-09-27,821
2013-09-28,1907
2013-09-29,1576
2013-09-30,2186
2013-10-01,1539
2013-10-02,2046
2013-10-03,1820
2013-10-04,1878
2013-10-05,3784
2013-10-06,1945
2013-10-07,1840
2013-10-08,1852
2013-10-09,1291
2013-10-10,2421
2013-10-11,1725
2013-10-12,1523
2013-10-13,1102
2013-10-14,1305
2013-10-15,70
2013-10-18,1011
2013-10-19,1659
2013-10-20,1497
2013-10-21,1717
2013-10-22,1519
2013-10-23,1280
2013-10-24,359
2013-10-25,886
2013-10-26,1312
2013-10-27,1188
2013-10-28,2008
2013-10-29,4619
2013-10-30,3104
2013-10-31,2026
2013-11-01,2215
2013-11-02,2840
2013-11-03,1879
2013-11-04,1863
2013-11-05,570
2013-11-06,1407
2013-11-07,2359
2013-11-08,1861
2013-11-09,2100
2013-11-10,1385
2013-11-11,1226
2013-11-12,2275
2013-11-13,5067
2013-11-14,4137
2013-11-15,1735
2013-11-16,2130
2013-11-17,1471
2013-11-18,2020
2013-11-19,3351
2013-11-20,3990
2013-11-22,935
2013-11-23,2485
2013-11-24,1616
2013-11-25,2427
2013-11-26,2311
2013-11-27,2141
2013-11-28,2720
2013-11-29,2995
2013-11-30,2286
2013-12-01,1677
2013-12-02,1812
2013-12-03,1056
2013-12-04,2879
2013-12-05,2247
2013-12-06,1960
2013-12-07,2447
2013-12-08,2198
2013-12-09,3289
2013-12-10,3146
2013-12-11,3328
2013-12-12,3103
2013-12-13,3214
2013-12-14,4562
2013-12-15,4230
2013-12-16,3011
2013-12-17,4137
2013-12-18,4293
2013-12-19,2962
2013-12-20,405
2013-12-22,345
2013-12-23,3804
2013-12-24,2739
2013-12-25,2994
2013-12-26,4442
2013-12-27,1873
2014-01-03,1678
2014-01-04,2697
2014-01-05,3126
2014-01-06,3700
2014-01-07,2536
2014-01-08,3903
2014-01-09,5776
2014-01-10,8176
2014-01-11,7432
2014-01-12,6946
2014-01-13,8496
2014-01-14,9606
2014-01-15,5334
2014-01-16,5902
2014-01-20,2460
2014-01-21,6178
2014-01-22,5258
2014-01-23,5856
2014-01-24,6284
2014-01-25,1810
2014-01-27,4316
2014-01-28,7822
2014-01-29,3834
2014-01-30,4380
2014-01-31,3934
2014-02-01,6524
2014-02-02,7868
2014-02-03,5613
2014-02-04,5745
2014-02-05,4245
2014-02-06,12666
2014-02-07,14463
2014-02-08,8241
2014-02-10,5154
2014-02-11,5934
