Date,Count
2013-09-24,1
2013-09-25,7
2013-09-26,1
2013-09-29,1
2013-09-30,3
2013-10-01,1
2013-10-04,1
2013-10-06,1
2013-10-08,6
2013-10-09,1
2013-10-10,2
2013-10-11,8
2013-10-12,5
2013-10-13,5
2013-10-14,1
2013-10-18,2
2013-10-19,5
2013-10-20,4
2013-10-22,4
2013-10-23,1
2013-10-27,3
2013-10-28,3
2013-10-29,1
2013-10-30,1
2013-11-01,1
2013-11-03,2
2013-11-04,2
2013-11-05,1
2013-11-06,3
2013-11-07,1
2013-11-12,2
2013-11-13,2
2013-11-14,2
2013-11-15,1
2013-11-16,1
2013-11-17,3
2013-11-18,1
2013-11-19,1
2013-11-25,1
2013-11-28,1
2013-11-30,1
2013-12-02,2
2013-12-04,1
2013-12-05,1
2013-12-06,2
2013-12-07,1
2013-12-09,1
2013-12-11,2
2013-12-12,3
2013-12-15,3
2013-12-18,2
2013-12-23,1
2013-12-24,1
2013-12-25,1
2014-01-03,2
2014-01-04,1
2014-01-07,2
2014-02-06,3
2014-02-11,9
2014-02-13,15
2014-02-14,10
2014-02-15,5
2014-02-16,5
2014-02-21,5
2014-02-23,5
