Date,Count
2013-09-24,9
2013-09-25,4
2013-09-26,96
2013-09-27,15
2013-09-28,23
2013-09-29,14
2013-09-30,19
2013-10-01,7
2013-10-02,60
2013-10-03,62
2013-10-04,23
2013-10-05,13
2013-10-06,26
2013-10-07,13
2013-10-08,19
2013-10-09,61
2013-10-10,17
2013-10-11,12
2013-10-12,9
2013-10-13,8
2013-10-14,6
2013-10-18,27
2013-10-19,9
2013-10-20,7
2013-10-21,17
2013-10-22,13
2013-10-23,10
2013-10-24,3
2013-10-25,51
2013-10-26,6
2013-10-27,13
2013-10-28,9
2013-10-29,8
2013-10-30,5
2013-10-31,10
2013-11-01,8
2013-11-02,3
2013-11-03,7
2013-11-04,9
2013-11-05,41
2013-11-06,172
2013-11-07,9
2013-11-08,6
2013-11-09,19
2013-11-10,23
2013-11-11,9
2013-11-12,9
2013-11-13,6
2013-11-14,11
2013-11-15,6
2013-11-16,21
2013-11-17,48
2013-11-18,34
2013-11-19,31
2013-11-20,74
2013-11-22,51
2013-11-23,50
2013-11-24,18
2013-11-25,7
2013-11-26,8
2013-11-27,13
2013-11-28,17
2013-11-29,15
2013-11-30,3
2013-12-01,5
2013-12-02,5
2013-12-03,1
2013-12-04,6
2013-12-05,17
2013-12-06,28
2013-12-07,24
2013-12-08,4
2013-12-09,5
2013-12-10,7
2013-12-11,8
2013-12-12,6
2013-12-13,7
2013-12-14,8
2013-12-15,48
2013-12-16,18
2013-12-17,9
2013-12-18,31
2013-12-19,436
2013-12-22,8
2013-12-23,166
2013-12-24,251
2013-12-25,23
2013-12-26,71
2013-12-27,27
2014-01-03,14
2014-01-04,21
2014-01-05,9
2014-01-06,9
2014-01-07,17
2014-01-08,175
2014-01-09,406
2014-01-10,36
2014-01-11,58
2014-01-12,40
2014-01-13,50
2014-01-14,52
2014-01-15,54
2014-01-16,22
2014-01-20,22
2014-01-21,20
2014-01-22,32
2014-01-23,276
2014-01-24,104
2014-01-25,18
2014-01-27,28
2014-01-28,28
2014-01-29,20
2014-01-30,28
2014-01-31,18
2014-02-01,72
2014-02-02,22
2014-02-03,16
2014-02-04,81
2014-02-05,24
2014-02-06,39
2014-02-07,39
2014-02-08,15
2014-02-10,36
2014-02-11,24
2014-02-12,6
2014-02-13,7
2014-02-14,26
2014-02-15,15
2014-02-16,13
2014-02-17,2
2014-02-19,1
2014-02-20,10
2014-02-21,14
2014-02-22,12
2014-02-23,19
2014-02-24,8
